Date,Open,High,Low,Close,Adj Close,Volume
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,42190.484375,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,41260.781250,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,41614.957031,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,41614.957031,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,41659.234375,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,41836.308594,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,41305.054688,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,41614.957031,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,42456.109375,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,41746.070313,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,41612.265625,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,40631.062500,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,41166.273438,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,41255.460938,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,40987.863281,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,40051.250000,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,40675.660156,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,41300.066406,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,41032.460938,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,40586.457031,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,41478.464844,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,41077.062500,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,40898.656250,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,41523.070313,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,41835.273438,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,42325.875000,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,41478.464844,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,41166.273438,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,41166.273438,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,41835.273438,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,41835.273438,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,41478.464844,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,41255.460938,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,41523.070313,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,40631.062500,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,40809.464844,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,40854.054688,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,41656.871094,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,41746.070313,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,41835.273438,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,40497.261719,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,40185.050781,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,40274.257813,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,39471.441406,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,39337.640625,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,39114.644531,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,39962.050781,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,41121.664063,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,41210.863281,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,41166.273438,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,41300.066406,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,41523.070313,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,41746.070313,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,42504.285156,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,43217.890625,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,42325.875000,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,42504.285156,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,41567.660156,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,41121.664063,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,40051.250000,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,40586.457031,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,40185.050781,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,39739.046875,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,39293.042969,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,40898.656250,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,40274.257813,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,40586.457031,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,41166.273438,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,42147.472656,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,42281.273438,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,42689.292969,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,41745.636719,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,41655.769531,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,41071.593750,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,40172.875000,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,40172.875000,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,40397.550781,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,40712.109375,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,38734.925781,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,39543.765625,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,39364.019531,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,39184.285156,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,39678.570313,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,39588.707031,8347725
